order_id,order_date,order_amount,user_id,user_name,city,membership,restaurant_id,restaurant_name,cuisine,rating
5272,2023-08-29 00:00:00,658.11,2605,User_2605,Hyderabad,Gold,416,Amma Cafe Pure Veg,Chinese,4.6
5273,2023-05-26 00:00:00,246.06,2862,User_2862,Pune,Regular,29,Spice Kitchen Pure Veg,Italian,3
5274,2023-11-26 00:00:00,554.17,801,User_801,Bangalore,Regular,310,Spice Cafe Pure Veg,Indian,4.1
5275,2023-11-07 00:00:00,558.76,449,User_449,Pune,Regular,205,Sri Mess North Indian,Italian,4.2
5276,2023-10-22 00:00:00,653.91,1256,User_1256,Pune,Regular,258,Spice Curry House Chinese,Indian,3
5277,2023-03-08 00:00:00,985.13,1834,User_1834,Bangalore,Gold,193,Swagath Eatery Multicuisine,Chinese,3.8
5278,2023-01-06 00:00:00,1116.38,260,User_260,Bangalore,Regular,307,Annapurna Curry House North Indian,Mexican,3.8
5279,2023-04-12 00:00:00,163.14,1948,User_1948,Pune,Regular,241,Hotel Biryani Andhra,Chinese,3.9
5280,2023-10-26 00:00:00,1077.54,2988,User_2988,Pune,Gold,427,Spice Kitchen Pure Veg,Indian,3.6
5281,2023-02-22 00:00:00,1171.84,2210,User_2210,Bangalore,Regular,466,Sai Cafe South Indian,Italian,4.9
5282,2023-01-09 00:00:00,413.47,1450,User_1450,Pune,Gold,13,Taste of Mess Punjabi,Indian,4.6
5283,2023-05-23 00:00:00,1303.58,754,User_754,Pune,Regular,431,Udupi Tiffins Punjabi,Mexican,4.6
5284,2023-09-11 00:00:00,255.38,191,User_191,Chennai,Regular,83,Darbar Mess Pure Veg,Chinese,3.5
5285,2023-01-13 00:00:00,790.99,1139,User_1139,Hyderabad,Regular,137,Swagath Delights Andhra,Indian,3.2
5286,2023-10-01 00:00:00,1018.65,131,User_131,Chennai,Gold,308,Annapurna Biryani Family Restaurant,Italian,4.3
5287,2023-05-07 00:00:00,1034.77,362,User_362,Chennai,Gold,458,Swagath Mess Pure Veg,Italian,4.8
5288,2023-09-13 00:00:00,412.44,858,User_858,Hyderabad,Gold,289,Sri Biryani Punjabi,Italian,4.8
5289,2023-02-10 00:00:00,556.5,1194,User_1194,Chennai,Regular,414,Darbar Delights South Indian,Chinese,4.7
5290,2023-06-25 00:00:00,1082.07,1313,User_1313,Bangalore,Regular,423,Royal Tiffins Multicuisine,Indian,3.2
5291,2023-11-28 00:00:00,473.53,1613,User_1613,Chennai,Gold,54,Ruchi Tiffins Multicuisine,Italian,4.9
5292,2023-02-11 00:00:00,642.15,2351,User_2351,Bangalore,Gold,285,Ruchi Eatery North Indian,Mexican,4.8
5293,2023-07-10 00:00:00,425.98,518,User_518,Hyderabad,Regular,319,Darbar Eatery Family Restaurant,Indian,3.1
5294,2023-09-26 00:00:00,356.11,107,User_107,Pune,Regular,445,Udupi Restaurant Pure Veg,Indian,4.3
5295,2023-09-19 00:00:00,612.17,2336,User_2336,Pune,Gold,12,Royal Foods Multicuisine,Mexican,3.4
5296,2023-10-31 00:00:00,317.43,2778,User_2778,Hyderabad,Regular,277,Swagath Restaurant North Indian,Mexican,3.3
5297,2023-08-15 00:00:00,1350.25,1074,User_1074,Pune,Regular,376,Amma Cafe Non-Veg,Indian,3.4
5298,2023-06-23 00:00:00,1480.21,1696,User_1696,Bangalore,Regular,281,Swagath Cafe Non-Veg,Italian,3.8
5299,2023-06-14 00:00:00,1269.7,2504,User_2504,Hyderabad,Regular,331,Spice Biryani Non-Veg,Mexican,3.4
5300,2023-11-18 00:00:00,581.42,2043,User_2043,Hyderabad,Gold,291,Annapurna Foods Non-Veg,Mexican,4.3
5301,2023-07-26 00:00:00,1481.84,1882,User_1882,Pune,Regular,176,Classic Delights North Indian,Italian,4
5302,2023-07-22 00:00:00,167.37,1128,User_1128,Pune,Gold,206,Swagath Biryani Non-Veg,Mexican,3.2
5303,2023-07-17 00:00:00,451.06,2362,User_2362,Chennai,Regular,457,Sai Delights Multicuisine,Indian,3
5304,2023-10-26 00:00:00,179.66,2403,User_2403,Pune,Gold,239,Sai Curry House North Indian,Indian,4.9
5305,2023-07-14 00:00:00,234.27,866,User_866,Bangalore,Gold,121,Sri Delights Non-Veg,Indian,4.1
5306,2023-09-02 00:00:00,602.04,326,User_326,Hyderabad,Regular,481,Sai Restaurant Non-Veg,Indian,4.2
5307,2023-01-12 00:00:00,1373.86,1646,User_1646,Bangalore,Gold,295,Sai Cafe South Indian,Chinese,3.1
5308,2023-03-04 00:00:00,1060.93,1852,User_1852,Hyderabad,Regular,251,Grand Curry House Andhra,Chinese,3.9
5309,2023-02-05 00:00:00,1027.41,2413,User_2413,Chennai,Gold,457,Sai Delights Multicuisine,Indian,3
5310,2023-01-14 00:00:00,1255.66,2997,User_2997,Hyderabad,Regular,193,Swagath Eatery Multicuisine,Chinese,3.8
5311,2023-04-01 00:00:00,915.03,1192,User_1192,Bangalore,Regular,312,Udupi Curry House Chinese,Chinese,3.1
5312,2023-02-20 00:00:00,1068.72,121,User_121,Pune,Regular,235,Amma Delights Family Restaurant,Italian,4.5
5313,2023-12-29 00:00:00,218.45,1127,User_1127,Pune,Gold,141,Amma Kitchen South Indian,Mexican,3.3
5314,2023-01-05 00:00:00,931.16,369,User_369,Bangalore,Gold,48,Royal Tiffins North Indian,Mexican,3.8
5315,2023-09-17 00:00:00,346.92,825,User_825,Chennai,Gold,91,Annapurna Mess Non-Veg,Italian,4.8
5316,2023-06-27 00:00:00,661.28,1078,User_1078,Hyderabad,Gold,4,Annapurna Curry House Pure Veg,Chinese,4.1
5317,2023-12-08 00:00:00,484.79,1615,User_1615,Hyderabad,Regular,222,Grand Dhaba Chinese,Italian,4.9
5318,2023-12-27 00:00:00,513.78,2716,User_2716,Pune,Regular,376,Amma Cafe Non-Veg,Indian,3.4
5319,2023-12-28 00:00:00,1219.59,1507,User_1507,Pune,Regular,235,Amma Delights Family Restaurant,Italian,4.5
5320,2023-01-20 00:00:00,1148.08,345,User_345,Chennai,Gold,58,Sai Biryani Multicuisine,Indian,4.4
5321,2023-12-18 00:00:00,367.1,2578,User_2578,Hyderabad,Regular,368,Sri Dhaba Pure Veg,Indian,4.4
5322,2023-11-19 00:00:00,724.58,905,User_905,Bangalore,Regular,368,Sri Dhaba Pure Veg,Indian,4.4
5323,2023-05-20 00:00:00,654.38,1789,User_1789,Pune,Gold,73,Spice Mess Andhra,Mexican,3.1
5324,2023-11-16 00:00:00,399.98,2547,User_2547,Chennai,Regular,118,Amma Mess Pure Veg,Mexican,3.8
5325,2023-09-15 00:00:00,968.29,1556,User_1556,Bangalore,Regular,478,New Tiffins Pure Veg,Chinese,3.1
5326,2023-10-04 00:00:00,1302.69,557,User_557,Bangalore,Regular,63,Ruchi Foods South Indian,Italian,5
5327,2023-11-24 00:00:00,715.35,2369,User_2369,Chennai,Gold,409,Royal Kitchen Chinese,Mexican,3.5
5328,2023-08-12 00:00:00,1292.14,1246,User_1246,Chennai,Gold,267,Darbar Cafe Punjabi,Chinese,4.2
5329,2023-01-12 00:00:00,1013.29,2531,User_2531,Hyderabad,Gold,467,Sai Biryani South Indian,Italian,3.3
5330,2023-02-25 00:00:00,1125.77,732,User_732,Bangalore,Regular,195,Taste of Delights Multicuisine,Indian,3.4
5331,2023-02-04 00:00:00,129.32,2110,User_2110,Chennai,Regular,412,Darbar Cafe Pure Veg,Mexican,4
5332,2023-08-21 00:00:00,1412.81,2579,User_2579,Bangalore,Gold,173,Darbar Delights South Indian,Chinese,3.7
5333,2023-08-16 00:00:00,1420.38,774,User_774,Bangalore,Gold,190,Amma Restaurant Pure Veg,Chinese,3.1
5334,2023-03-31 00:00:00,1001.78,2165,User_2165,Chennai,Gold,54,Ruchi Tiffins Multicuisine,Italian,4.9
5335,2023-06-05 00:00:00,1491.21,2659,User_2659,Hyderabad,Gold,484,Taste of Biryani Punjabi,Mexican,4.2
5336,2023-12-15 00:00:00,1486.11,2914,User_2914,Pune,Regular,187,Royal Kitchen North Indian,Chinese,3.8
5337,2023-07-30 00:00:00,1443.08,1301,User_1301,Hyderabad,Regular,157,Sai Restaurant Family Restaurant,Italian,4.5
5338,2023-12-04 00:00:00,1059.97,2985,User_2985,Hyderabad,Regular,259,Amma Curry House Family Restaurant,Mexican,3.7
5339,2023-06-22 00:00:00,1193.43,2908,User_2908,Pune,Gold,219,Taste of Cafe Andhra,Mexican,4.6
5340,2023-05-26 00:00:00,1358.83,2384,User_2384,Pune,Regular,121,Sri Delights Non-Veg,Indian,4.1
5341,2023-08-08 00:00:00,254.28,2660,User_2660,Bangalore,Gold,165,Udupi Kitchen Chinese,Mexican,4.3
5342,2023-07-12 00:00:00,1488.2,2874,User_2874,Hyderabad,Regular,199,Sri Eatery Chinese,Italian,3.4
5343,2023-09-14 00:00:00,1320.38,1930,User_1930,Chennai,Gold,220,Spice Kitchen North Indian,Mexican,3.2
5344,2023-06-12 00:00:00,532.27,2996,User_2996,Hyderabad,Gold,240,New Mess Andhra,Indian,3.8
5345,2023-04-25 00:00:00,412.7,169,User_169,Bangalore,Gold,276,Sri Kitchen Chinese,Italian,3.4
5346,2023-07-20 00:00:00,332.38,1078,User_1078,Hyderabad,Gold,76,Amma Kitchen Punjabi,Italian,4.7
5347,2023-04-28 00:00:00,898.11,1000,User_1000,Pune,Gold,43,Sai Cafe North Indian,Chinese,4.9
5348,2023-05-28 00:00:00,1350.28,2377,User_2377,Bangalore,Regular,21,Grand Biryani Family Restaurant,Indian,3.5
5349,2023-09-23 00:00:00,815.46,2156,User_2156,Bangalore,Gold,358,Udupi Cafe North Indian,Indian,5
5350,2023-01-30 00:00:00,1464.73,1214,User_1214,Pune,Gold,378,New Mess North Indian,Italian,4.4
5351,2023-04-17 00:00:00,496.12,316,User_316,Pune,Gold,306,Grand Dhaba Non-Veg,Chinese,4.8
5352,2023-03-02 00:00:00,1015.48,2747,User_2747,Chennai,Regular,64,New Restaurant Chinese,Chinese,4.5
5353,2023-09-17 00:00:00,896.57,1342,User_1342,Pune,Regular,437,Swagath Tiffins Chinese,Indian,3.3
5354,2023-03-08 00:00:00,576.93,1748,User_1748,Bangalore,Gold,423,Royal Tiffins Multicuisine,Indian,3.2
5355,2023-10-23 00:00:00,1224.13,1824,User_1824,Bangalore,Regular,104,Grand Dhaba South Indian,Chinese,4.9
5356,2023-10-20 00:00:00,374.75,1465,User_1465,Pune,Regular,416,Amma Cafe Pure Veg,Chinese,4.6
5357,2023-02-23 00:00:00,1288.49,713,User_713,Pune,Gold,126,Spice Tiffins North Indian,Italian,4.5
5358,2023-05-25 00:00:00,692.1,2947,User_2947,Pune,Regular,50,Taste of Cafe Punjabi,Mexican,4.8
5359,2023-04-04 00:00:00,434.84,1372,User_1372,Chennai,Gold,405,Royal Dhaba Punjabi,Indian,4.8
5360,2023-04-09 00:00:00,630.25,1115,User_1115,Chennai,Regular,235,Amma Delights Family Restaurant,Italian,4.5
5361,2023-06-12 00:00:00,1320.74,737,User_737,Bangalore,Gold,288,Swagath Restaurant North Indian,Mexican,4.4
5362,2023-10-04 00:00:00,1335.55,115,User_115,Pune,Gold,345,Sai Tiffins Chinese,Chinese,4.3
5363,2023-02-02 00:00:00,515.48,1600,User_1600,Chennai,Regular,234,Swagath Kitchen North Indian,Chinese,3.7
5364,2023-07-24 00:00:00,990.96,3000,User_3000,Hyderabad,Gold,88,Ruchi Eatery North Indian,Indian,4.8
5365,2023-03-07 00:00:00,475.61,2677,User_2677,Pune,Regular,417,Hotel Biryani North Indian,Mexican,3
5366,2023-02-02 00:00:00,272.27,51,User_51,Hyderabad,Regular,313,Spice Curry House South Indian,Indian,3.9
5367,2023-10-28 00:00:00,926.43,7,User_7,Chennai,Gold,302,Spice Curry House Andhra,Mexican,4.9
5368,2023-09-12 00:00:00,1268.66,755,User_755,Chennai,Regular,428,Annapurna Foods Punjabi,Mexican,4.8
5369,2023-02-04 00:00:00,760.44,2100,User_2100,Hyderabad,Regular,401,Darbar Eatery Pure Veg,Indian,4.6
5370,2023-12-17 00:00:00,1182.24,1144,User_1144,Chennai,Gold,61,Hotel Curry House North Indian,Italian,4.4
5371,2023-09-18 00:00:00,325.99,1102,User_1102,Chennai,Regular,358,Udupi Cafe North Indian,Indian,5
5372,2023-10-06 00:00:00,962.65,2357,User_2357,Hyderabad,Regular,120,Classic Biryani Multicuisine,Italian,3.2
5373,2023-01-04 00:00:00,473.24,2932,User_2932,Chennai,Gold,156,Sri Tiffins North Indian,Italian,3.8
5374,2023-09-01 00:00:00,506.18,2651,User_2651,Pune,Gold,361,Royal Dhaba Punjabi,Indian,4.5
5375,2023-10-05 00:00:00,135.76,2008,User_2008,Bangalore,Gold,134,New Tiffins Non-Veg,Mexican,4.3
5376,2023-01-02 00:00:00,299.03,2344,User_2344,Hyderabad,Regular,452,Classic Delights Multicuisine,Chinese,4.4
5377,2023-02-15 00:00:00,1479.93,239,User_239,Pune,Gold,198,Annapurna Tiffins North Indian,Mexican,4.1
5378,2023-08-21 00:00:00,684.44,209,User_209,Pune,Regular,287,Amma Cafe South Indian,Chinese,4.7
5379,2023-09-20 00:00:00,555.46,1302,User_1302,Bangalore,Regular,115,Annapurna Eatery Non-Veg,Chinese,3.3
5380,2023-05-12 00:00:00,1200.75,1409,User_1409,Bangalore,Gold,34,Ruchi Dhaba Multicuisine,Chinese,4.3
5381,2023-03-23 00:00:00,1012.73,1700,User_1700,Hyderabad,Regular,163,Spice Delights Multicuisine,Italian,4.2
5382,2023-05-11 00:00:00,749.09,2398,User_2398,Bangalore,Gold,23,Amma Mess Punjabi,Chinese,3.8
5383,2023-01-15 00:00:00,1083.01,1530,User_1530,Bangalore,Gold,118,Amma Mess Pure Veg,Mexican,3.8
5384,2023-07-04 00:00:00,1294.95,2664,User_2664,Hyderabad,Regular,421,Ruchi Foods Chinese,Indian,3
5385,2023-11-10 00:00:00,701.19,728,User_728,Hyderabad,Gold,429,Annapurna Biryani Pure Veg,Chinese,4.3
5386,2023-10-12 00:00:00,1462.82,2022,User_2022,Bangalore,Regular,123,Grand Restaurant Non-Veg,Chinese,4.2
5387,2023-03-15 00:00:00,488,1482,User_1482,Bangalore,Regular,286,Spice Mess Andhra,Italian,5
5388,2023-10-16 00:00:00,162.63,2257,User_2257,Chennai,Gold,390,Grand Restaurant Pure Veg,Mexican,4.7
5389,2023-05-26 00:00:00,158.57,2743,User_2743,Hyderabad,Regular,458,Swagath Mess Pure Veg,Italian,4.8
5390,2023-11-09 00:00:00,142.95,204,User_204,Bangalore,Regular,71,New Dhaba Non-Veg,Indian,3.7
5391,2023-12-05 00:00:00,1197.31,2194,User_2194,Chennai,Regular,266,Annapurna Delights Multicuisine,Italian,3.9
5392,2023-01-05 00:00:00,1242.27,2562,User_2562,Pune,Regular,248,Sri Kitchen Punjabi,Italian,3
5393,2023-02-02 00:00:00,615.66,392,User_392,Chennai,Regular,245,Classic Biryani North Indian,Mexican,3.5
5394,2023-08-13 00:00:00,759.23,2383,User_2383,Chennai,Gold,287,Amma Cafe South Indian,Chinese,4.7
5395,2023-05-21 00:00:00,1117.1,109,User_109,Chennai,Regular,379,New Dhaba South Indian,Mexican,4.1
5396,2023-10-22 00:00:00,1197.55,678,User_678,Bangalore,Regular,471,Swagath Tiffins Punjabi,Indian,3
5397,2023-05-13 00:00:00,535.6,1575,User_1575,Bangalore,Gold,495,Ruchi Curry House North Indian,Italian,4.5
5398,2023-10-26 00:00:00,1267.79,464,User_464,Chennai,Regular,19,Classic Biryani Chinese,Indian,3.6
5399,2023-09-09 00:00:00,974.38,2727,User_2727,Chennai,Regular,383,Amma Biryani North Indian,Indian,3.1
5400,2023-12-06 00:00:00,782.91,2277,User_2277,Hyderabad,Regular,352,Hotel Kitchen Multicuisine,Italian,4.7
5401,2023-04-10 00:00:00,1066,1586,User_1586,Hyderabad,Regular,21,Grand Biryani Family Restaurant,Indian,3.5
5402,2023-05-04 00:00:00,1156.89,2718,User_2718,Hyderabad,Regular,440,Annapurna Kitchen North Indian,Mexican,3.8
5403,2023-02-14 00:00:00,1032.43,1931,User_1931,Bangalore,Regular,420,Ruchi Tiffins Chinese,Italian,4
5404,2023-04-29 00:00:00,1381.91,2752,User_2752,Bangalore,Gold,174,Amma Biryani North Indian,Mexican,3.1
5405,2023-09-29 00:00:00,587.67,1184,User_1184,Pune,Gold,206,Swagath Biryani Non-Veg,Mexican,3.2
5406,2023-07-22 00:00:00,1139.95,2232,User_2232,Pune,Gold,381,New Delights North Indian,Italian,4.6
5407,2023-01-17 00:00:00,398.2,2037,User_2037,Chennai,Gold,316,Darbar Tiffins Andhra,Chinese,4.8
5408,2023-04-05 00:00:00,569.86,344,User_344,Chennai,Gold,113,Darbar Biryani Pure Veg,Chinese,5
5409,2023-03-07 00:00:00,791.1,265,User_265,Chennai,Regular,56,Sri Delights Pure Veg,Italian,3.2
5410,2023-09-01 00:00:00,640.68,1166,User_1166,Bangalore,Regular,127,Hotel Eatery Family Restaurant,Chinese,5
5411,2023-02-07 00:00:00,1056.97,2371,User_2371,Pune,Gold,443,Darbar Foods Andhra,Mexican,3.4
5412,2023-06-29 00:00:00,946.89,2988,User_2988,Pune,Gold,60,Grand Restaurant North Indian,Mexican,3.6
5413,2023-06-10 00:00:00,299.56,982,User_982,Hyderabad,Regular,162,New Foods Multicuisine,Italian,3.3
5414,2023-03-07 00:00:00,213.72,1014,User_1014,Pune,Gold,432,Hotel Eatery Pure Veg,Mexican,5
5415,2023-02-12 00:00:00,1160.9,95,User_95,Bangalore,Gold,82,Udupi Kitchen Pure Veg,Chinese,3.3
5416,2023-11-05 00:00:00,470.62,286,User_286,Pune,Gold,469,Annapurna Foods Family Restaurant,Italian,3.3
5417,2023-08-28 00:00:00,135.5,992,User_992,Bangalore,Gold,498,Darbar Tiffins Non-Veg,Chinese,3.9
5418,2023-07-16 00:00:00,375.98,2705,User_2705,Pune,Regular,4,Annapurna Curry House Pure Veg,Chinese,4.1
5419,2023-11-12 00:00:00,824.91,2700,User_2700,Chennai,Gold,407,Grand Cafe Chinese,Mexican,4.6
5420,2023-05-04 00:00:00,1367.76,1527,User_1527,Chennai,Regular,74,Spice Dhaba Non-Veg,Chinese,4.3
5421,2023-02-17 00:00:00,1163.82,534,User_534,Bangalore,Gold,431,Udupi Tiffins Punjabi,Mexican,4.6
5422,2023-01-30 00:00:00,100.93,1429,User_1429,Chennai,Gold,291,Annapurna Foods Non-Veg,Mexican,4.3
5423,2023-12-05 00:00:00,842.7,2589,User_2589,Bangalore,Gold,176,Classic Delights North Indian,Italian,4
5424,2023-02-22 00:00:00,1265.65,501,User_501,Bangalore,Gold,133,Spice Foods Non-Veg,Italian,4.5
5425,2023-10-10 00:00:00,963.61,950,User_950,Chennai,Regular,359,Sri Foods South Indian,Mexican,4.8
5426,2023-10-04 00:00:00,1355.54,1645,User_1645,Hyderabad,Gold,92,Amma Delights Pure Veg,Mexican,4.9
5427,2023-04-29 00:00:00,505.73,458,User_458,Bangalore,Regular,13,Taste of Mess Punjabi,Indian,4.6
5428,2023-09-09 00:00:00,250.17,2083,User_2083,Hyderabad,Regular,12,Royal Foods Multicuisine,Mexican,3.4
5429,2023-10-10 00:00:00,483.57,635,User_635,Pune,Regular,437,Swagath Tiffins Chinese,Indian,3.3
5430,2023-08-25 00:00:00,110.92,199,User_199,Pune,Gold,256,Sri Curry House Andhra,Italian,3.1
5431,2023-10-12 00:00:00,1143.58,1643,User_1643,Chennai,Regular,200,Annapurna Restaurant Pure Veg,Chinese,3.9
5432,2023-02-06 00:00:00,310.57,915,User_915,Hyderabad,Gold,220,Spice Kitchen North Indian,Mexican,3.2
5433,2023-01-14 00:00:00,207.64,1186,User_1186,Hyderabad,Regular,490,Swagath Curry House Punjabi,Italian,3.7
5434,2023-02-24 00:00:00,548.07,1260,User_1260,Pune,Gold,330,Udupi Eatery Multicuisine,Italian,3.9
5435,2023-08-18 00:00:00,225.42,1939,User_1939,Bangalore,Gold,54,Ruchi Tiffins Multicuisine,Italian,4.9
5436,2023-02-06 00:00:00,662.78,2086,User_2086,Pune,Regular,184,Annapurna Tiffins Punjabi,Mexican,3.5
5437,2023-10-20 00:00:00,1078.76,402,User_402,Hyderabad,Regular,253,New Restaurant North Indian,Italian,4.6
5438,2023-07-23 00:00:00,1490.89,1043,User_1043,Pune,Gold,217,Royal Eatery Family Restaurant,Indian,4.8
5439,2023-05-20 00:00:00,456.82,2425,User_2425,Chennai,Gold,414,Darbar Delights South Indian,Chinese,4.7
5440,2023-07-18 00:00:00,961.03,930,User_930,Bangalore,Regular,492,Swagath Kitchen North Indian,Italian,4
5441,2023-10-12 00:00:00,934.53,774,User_774,Bangalore,Gold,438,Grand Biryani Pure Veg,Italian,3.2
5442,2023-12-25 00:00:00,1324.6,211,User_211,Bangalore,Regular,417,Hotel Biryani North Indian,Mexican,3
5443,2023-04-07 00:00:00,107.21,155,User_155,Pune,Gold,408,Darbar Eatery Family Restaurant,Mexican,3
5444,2023-03-26 00:00:00,711.15,312,User_312,Hyderabad,Gold,348,Royal Restaurant Andhra,Italian,3
5445,2023-06-29 00:00:00,1310.37,2651,User_2651,Pune,Gold,437,Swagath Tiffins Chinese,Indian,3.3
5446,2023-01-23 00:00:00,1107.3,535,User_535,Pune,Gold,497,Hotel Delights South Indian,Mexican,4.4
5447,2023-09-08 00:00:00,780.14,1239,User_1239,Bangalore,Regular,115,Annapurna Eatery Non-Veg,Chinese,3.3
5448,2023-11-27 00:00:00,776.37,1841,User_1841,Chennai,Regular,106,Spice Foods Non-Veg,Indian,4.8
5449,2023-11-19 00:00:00,1126.72,2842,User_2842,Chennai,Gold,459,Sai Delights Non-Veg,Italian,4.6
5450,2023-10-09 00:00:00,753.13,933,User_933,Hyderabad,Regular,324,Grand Delights Multicuisine,Mexican,4.5
5451,2023-11-14 00:00:00,755.28,154,User_154,Hyderabad,Regular,214,Amma Foods North Indian,Chinese,3.4
5452,2023-01-20 00:00:00,1001.99,973,User_973,Hyderabad,Regular,262,Hotel Cafe Punjabi,Chinese,4.9
5453,2023-10-24 00:00:00,1119.71,973,User_973,Hyderabad,Regular,101,Sai Kitchen South Indian,Mexican,3.9
5454,2023-10-12 00:00:00,1007.21,871,User_871,Chennai,Gold,230,Sai Tiffins Andhra,Chinese,3.6
5455,2023-08-07 00:00:00,708.29,1219,User_1219,Bangalore,Regular,174,Amma Biryani North Indian,Mexican,3.1
5456,2023-01-20 00:00:00,351.71,2633,User_2633,Hyderabad,Gold,86,Sri Curry House Chinese,Indian,4.2
5457,2023-07-23 00:00:00,1310.31,2223,User_2223,Chennai,Regular,352,Hotel Kitchen Multicuisine,Italian,4.7
5458,2023-09-02 00:00:00,1017.8,1774,User_1774,Bangalore,Regular,94,Taste of Eatery Andhra,Chinese,4.5
5459,2023-10-08 00:00:00,251.91,1313,User_1313,Bangalore,Regular,364,Sri Foods Non-Veg,Mexican,3.4
5460,2023-05-07 00:00:00,1424.34,2908,User_2908,Pune,Gold,203,New Kitchen Pure Veg,Chinese,3.8
5461,2023-08-22 00:00:00,322.4,2122,User_2122,Pune,Regular,321,Sai Restaurant Non-Veg,Chinese,4.7
5462,2023-03-30 00:00:00,930.94,2237,User_2237,Chennai,Gold,369,Amma Foods Chinese,Italian,3
5463,2023-03-25 00:00:00,1366.88,1779,User_1779,Chennai,Regular,148,Swagath Restaurant North Indian,Italian,3.2
5464,2023-01-22 00:00:00,1233.77,1081,User_1081,Hyderabad,Gold,170,Spice Tiffins Family Restaurant,Mexican,4.4
5465,2023-09-19 00:00:00,1084.83,575,User_575,Bangalore,Gold,177,Udupi Restaurant South Indian,Indian,3.9
5466,2023-10-14 00:00:00,237.05,252,User_252,Pune,Regular,349,Taste of Eatery Punjabi,Indian,4.5
5467,2023-02-27 00:00:00,499.31,743,User_743,Bangalore,Gold,156,Sri Tiffins North Indian,Italian,3.8
5468,2023-11-01 00:00:00,1124.59,329,User_329,Hyderabad,Regular,60,Grand Restaurant North Indian,Mexican,3.6
5469,2023-09-25 00:00:00,727.08,2366,User_2366,Bangalore,Regular,214,Amma Foods North Indian,Chinese,3.4
5470,2023-06-10 00:00:00,569.3,1583,User_1583,Hyderabad,Gold,187,Royal Kitchen North Indian,Chinese,3.8
5471,2023-03-01 00:00:00,882.66,374,User_374,Hyderabad,Regular,80,Spice Mess Chinese,Italian,3.9
5472,2023-12-24 00:00:00,331.26,1462,User_1462,Hyderabad,Regular,481,Sai Restaurant Non-Veg,Indian,4.2
5473,2023-10-28 00:00:00,185.06,373,User_373,Hyderabad,Regular,112,Grand Cafe Punjabi,Chinese,3.2
5474,2023-10-14 00:00:00,844.33,89,User_89,Chennai,Regular,295,Sai Cafe South Indian,Chinese,3.1
5475,2023-08-16 00:00:00,491.82,2297,User_2297,Bangalore,Gold,433,Sai Mess Multicuisine,Italian,3.2
5476,2023-05-31 00:00:00,716.27,457,User_457,Chennai,Regular,281,Swagath Cafe Non-Veg,Italian,3.8
5477,2023-06-21 00:00:00,965.14,2462,User_2462,Chennai,Gold,170,Spice Tiffins Family Restaurant,Mexican,4.4
5478,2023-11-10 00:00:00,340.34,279,User_279,Pune,Gold,252,New Eatery South Indian,Indian,3.7
5479,2023-09-30 00:00:00,905.37,679,User_679,Chennai,Regular,91,Annapurna Mess Non-Veg,Italian,4.8
5480,2023-12-31 00:00:00,438.31,1970,User_1970,Bangalore,Regular,21,Grand Biryani Family Restaurant,Indian,3.5
5481,2023-05-28 00:00:00,153.43,49,User_49,Chennai,Regular,387,New Tiffins Andhra,Mexican,3.8
5482,2023-05-14 00:00:00,1005.21,625,User_625,Bangalore,Gold,137,Swagath Delights Andhra,Indian,3.2
5483,2023-01-01 00:00:00,821.02,1294,User_1294,Chennai,Regular,184,Annapurna Tiffins Punjabi,Mexican,3.5
5484,2023-06-15 00:00:00,520.91,1153,User_1153,Hyderabad,Gold,95,Classic Biryani North Indian,Indian,3.7
5485,2023-02-07 00:00:00,936.22,2899,User_2899,Bangalore,Regular,107,Spice Kitchen Punjabi,Mexican,4
5486,2023-07-18 00:00:00,346.38,574,User_574,Chennai,Regular,442,Sai Eatery Andhra,Italian,3.7
5487,2023-11-07 00:00:00,912.88,2915,User_2915,Chennai,Gold,467,Sai Biryani South Indian,Italian,3.3
5488,2023-05-21 00:00:00,830.96,2875,User_2875,Hyderabad,Gold,435,Classic Delights North Indian,Italian,3.1
5489,2023-07-09 00:00:00,293.07,1515,User_1515,Bangalore,Regular,196,Hotel Curry House Chinese,Italian,5
5490,2023-02-14 00:00:00,172.75,1896,User_1896,Pune,Regular,272,New Dhaba Pure Veg,Indian,4.8
5491,2023-04-23 00:00:00,458.72,1220,User_1220,Hyderabad,Regular,285,Ruchi Eatery North Indian,Mexican,4.8
5492,2023-09-02 00:00:00,767.89,326,User_326,Hyderabad,Regular,437,Swagath Tiffins Chinese,Indian,3.3
5493,2023-01-06 00:00:00,993.09,1490,User_1490,Hyderabad,Regular,86,Sri Curry House Chinese,Indian,4.2
5494,2023-02-19 00:00:00,970.1,45,User_45,Hyderabad,Gold,482,Classic Tiffins Pure Veg,Chinese,4.5
5495,2023-05-10 00:00:00,820.63,2390,User_2390,Hyderabad,Gold,1,Royal Kitchen Family Restaurant,Chinese,4.8
5496,2023-12-24 00:00:00,1053.37,1598,User_1598,Bangalore,Gold,367,Ruchi Restaurant Punjabi,Indian,4.6
5497,2023-10-26 00:00:00,1344.32,2341,User_2341,Bangalore,Regular,60,Grand Restaurant North Indian,Mexican,3.6
5498,2023-06-08 00:00:00,1194.05,1207,User_1207,Chennai,Regular,279,Sri Tiffins Andhra,Italian,4.9
5499,2023-11-25 00:00:00,125.68,931,User_931,Pune,Regular,389,Ruchi Mess Multicuisine,Italian,4.9
